,label,tweet,masked_word_count,pattern_counts
3809,happy,allah mhn berikanlh kuat kesehatn buat jalan tugas wakil ketua mpr mendes rombongn masyrakt tuju ridhomu aamiin,8,"{'USERNAME': 8, 'URL': 1}"
3810,fear,rasa takut kalah lawan rasa penasaran nada perlahan tunduk nyala senter hp pegang arah bawah kolong kasur sangat gelap bismillah moga enggak apa-apa sana,0,{}
3811,love,mamah sumber kasih sayang asuh beri batas mamah selalu jaga jaga kala malam hari selalu tani ajar juang,0,{}
3812,anger,hormat mohon kroscek mesan nomor mesan hari status merchant,3,"{'USERNAME': 3, 'SENSITIVE-NO': 1}"
3813,sadness,jadi lahir wajah kurang enak lihat loh susah jelasinnya te- kalo sekolah suka pakai helm diledekin sama antero sekolah keluarga tuh sayang banget sama pokok haru,1,{'USERNAME': 1}
3814,anger,benar faedah ondel apa datang cuman cari sumbang ngibur orang kagak benar sering gue lihat pakai tatap kosong benar faedah ondel keliling buat apa cuman dar bang misi numpang lewat udah aja,0,{}
3815,fear,iya bagai macam cara dilakuin nekat masuk tol padahal bahaya diri sendiri orang yah enggak bayang kalo entar nekat masuk tol mayoritas kendara besar ngeri sendiri bayanginnya,3,{'USERNAME': 3}
3816,fear,hamil ikut tantang my feelings gera cherly juno bikin ngeri perut besar begini goyang cherly,0,{'URL': 1}
3817,fear,ngeri banget gelombang tinggi hingga capai meter hantam wilayah pesisir pantai selatan pulau jawa,0,{}
3818,fear,ombak pantai parangtritis jogjangeri ombak pantai pangandaranngeri ombak pantai rancabuayangeri apa akhir akhir semua pantai apa kabar agustus,0,{}
3819,anger,lebih speak up katai lebay cari sensasi enggak mikir kalo mau speak up butuh berani benar leceh aib kalo enggak speak up orang enggak bakal jera enggak rasa mal,3,{'USERNAME': 3}
3820,happy,jadi orang yakin yakin guncang pola pikir ragu banyak tanya pola pikir jiwa baca nama tuhan cipta,1,"{'USERNAME': 1, 'URL': 1}"
3821,anger,nama kerja a - - profesional kalo enggak profesional mau makan apa neng cinta enggak kenyang neng lebih suka makan daging bakar aa,1,{'USERNAME': 1}
3822,fear,apa baru ngalamin jadi pas gue balik uji siang macet tibatiba orang gila teriak samping gue jelas banget omong kayak cerita bawah spot jantung gue takut banget sumpah,0,{}
3823,anger,apa baru sadar warga aceh biasa kalau kena dirisendiri salah satu jabat buat atur biasa kabur duluan korban rakyat jelata pakai kelinci coba dulu cui kasihan deh lo,0,{}
3824,fear,salah enggak sih gue habis bayar full poltekkes te- gue pasuk sbm gue takut hujat macam lu enggak kesi apa sama adek kelas lo tapi masa depan kan gue punya hak takut anjir,0,{}
3825,anger,memang nilai ngejudge orang gampang banget dah kalo pernah hidup bareng wuuuh asa tau semua dong hidup ngekos bareng bulan kalah hidup bareng tahun,0,{}
3826,happy,sangat tuju dukung apa putus pak bupati tim pemperjelas batas desa camat perijinan lokasi usaha baik tata untuk tingkat ekonomi sehat tenang selalu aman,0,{'URL': 1}
3827,fear,ngeri lalulintas sana - - untung bal pernah rasai begini sih,0,{}
3828,fear,bodoamat deh kuping gue pagi budeg jadi horor tadi siang tak lupa gue enggak enggak dengar suara takut jadi tidur dengar lagu,0,{}
3829,fear,kayak habis mata dimandiin pakai abu biar suci habis lihat adegan senonoh mcd adegan orang saling bermesrahan depan mata huhuuu,0,{}
3830,love,cuma lihat notifikasi wa balas neng tengah matigembiranya berhari-hari ig story lihat ig post cinta girang bawa mimpi jatuh cinta seringkali bikin orang jadi kekanak-kanakan,0,{'URL': 1}
3831,anger,mas adie biasa cundang memang kayak gituselalu harap buruk timpa negeri meperkeruh suasana harap sempat curi kuasa,1,{'USERNAME': 1}
3832,fear,gua tonton azab indosiar tetiba gua jadi takut nikah gila sih asal tuh per utama cowok shoolih banget te- ubah jadi tukang maksiat,0,{}
3833,fear,jadi aku suka baca komen baca kisah seram hibur antara kata xboleh tidor terpikir-pikir xberani pergi tandas punye takut kalau duk hostel kwan cerita hantu memang tidor peluk member nak kencing tahan subuh level takut,0,{}
3834,anger,mantan ketua mpr takluk ketua partai takluk tertawa buron sang takluk hahahaha jadi kelompok gerombol suka buat gaduh,0,{}
3835,sadness,kalo cewe opsi kak kalo enggak pintar manage uang punya banyak uang kadang perkara soal enggak mampu sih bukan enggak mau,0,{}
3836,anger,presiden badan executive sedang dpr badan legislative bagaimana lembaga beda arti perintah,2,{'USERNAME': 2}
3837,happy,awal bio ig tulis every picture has a story aku mulai renung kayak enggak deh memang balik foto selfie cerita apa oke arti ubah arti jadi isi cekrekan teman cekrekan sendiri sip,0,{}
3838,happy,cab olahraga baru pencak silat jadi salah cabang andal utama raup beberapa medali selalu happy olahraga beladiri beberapa tahun belakang mulai ajar silat dikit belum sejak usia tahun tekun karate taekwondo,1,{'USERNAME': 1}
3839,fear,pulang ah jakarta keras men kalau sore,0,{}
3840,sadness,aku kasih ringan yah walo ringan masa iya adab bcr aku partai dakwah,0,{}
3841,sadness,kira sampaj kampung halaman nyata pangumbaraan hehehehe rm ikan bakar pangandaran jl yos sudarso,0,{'URL': 1}
3842,happy,wow thx lu banget inspirasi fyi ngerintis usaha baruuuu bgttjd butuh banyak info trik n trik btw tarik tuh cara bareng brended things fo lama ambil tangan produk jual,2,{'USERNAME': 2}
3843,love,benar bukan aku memilihmubukan cinta memilihmutapi sang cipta pilih cinta,1,"{'USERNAME': 1, 'URL': 1}"
3844,happy,allah aku tular orangorang sini genre musik a kayak giniehh lucu sih lagu utama bagi memang manjahhh pengin manjahhh,0,{}
3845,anger,berapa kali delcontnan masak iya mau delcontnan biar tidak-saling gangu mirip anak kecil o,0,{}
3846,sadness,dulu tampak orang lelaki lu- innocent baik aku deh tipu habis deh buta asa cinta sayang dekat,0,{}
3847,happy,gue bersodara nikah keluar asa sepi padahal anak rumah cucu jadi ramai rumah makanya mak gue demen banget kalo cucu datang,1,{'USERNAME': 1}
3848,happy,kalo dengar gitu meski tau kalimat ulang efek tenang selalu sama inti kata bapak rumuse sabar tawakal rezeki arah sangka wes percoyo ae wes bismillah,0,{}
3849,happy,hari tepat tanggal juli mungkin hari gua rasa sangatsangat special terima kasih mamih terima kasih uwa terima kasih kakek terima kasih,0,{'URL': 1}
3850,love,allah masha allah allah sangat kasih setinggi gunung dosa himpun allah tetap kam dosa-dosa kasih sayang maha agung pernah wujud alam kasih sayang allah,0,{}
3851,fear,pantas semalem pas pulang deh banyak tni muka geram gue jadi takut pas jalan jalan cepet kosan langsung parno nutup semua pintu,0,{}
3852,happy,beberapa kali ibu bapak tanya bagaimana kuliah tahu ha- semester masuk semester syukur ajak kompromi paham apa sedang alami,0,{}
3853,anger,akhir jamaah cuci otak seakan-akan pilih paslon pilkada wajib imam besar program paslon enggak penting penting takbir te- milih,0,{}
3854,happy,bangga raih opini wajar kecuali wtp bpk tahun hasil rupa kerja keras semua wujud tan bersih integritas pihak tani amp,1,{'USERNAME': 1}
3855,happy,beautiful summer bandung,0,{}
3856,anger,arti kata fan sama kagum dar kagum kagum penting pribadi menganggu nyaman orang,1,{'USERNAME': 1}
3857,sadness,salah sekali kalau habis makan siang stel lagu beautiful mes-nya jason mraz mirip dininaboboin,0,{}
3858,love,andai senyum ku campur kopi pahit mungkin aku sruput sak ampas-ampase rapopo keselek wong aku cinta,0,{}
3859,happy,favorit nih lagu album asteriska judul karvanda sederhana sih cerita balik lagu karvanda nama orang suka suka enggak tau orang suka punya rasa sama,0,{'URL': 1}
3860,happy,suatu kalo aku noleh belakang ingat masa sekarang aku bakal senyum bilang dalem hati aku enggak hilang apa hilang orang paling sayang sama,0,{}
3861,fear,pengin resign kok takut enggak lebih better rasa nyaman kok batin aku enggak paham salah diri aku siapa sih,0,{}
3862,fear,aku takut tulis baca kamu enggak erti apa aku rasain aku takut tulis baca kamu marahin aku aku takut,0,{}
3863,happy,korupsi kaya diri sendiri revolusi mental galak pakde mesti ulang,1,"{'USERNAME': 1, 'URL': 1}"
3864,love,eum dewasa pakai banget kamu mah iya bucin enggak apa-apa asal sabila happy me cintas you,0,{}
3865,love,kasih sayang mu tiada tepi aku sering lupa mu aku selalu laku salah tangan mu selalu terima diri hina bodoh,0,{}
3866,anger,selalu begini daftar akun laut data isi benar bolak balik ganti email mohon cerah,1,"{'USERNAME': 1, 'URL': 1}"
3867,sadness,jakarta mulai gelap tutup awan mendung naro ember digerojogan,0,{}
3868,love,akhir aku sayang koko sayang koko kemaren sayang koko hari sayang koko jam lalu sayang koko besok sayang koko besok lusa sayang koko lama,0,{}
3869,happy,acha lucu kamu pegang enggak mau gendong enggak mau dipaksain gendong x menang diam menang diam te- gilir ajak selfie kali kali ujung ujung nyium pipi kaget loh ante cha kamu main sosor,0,{'URL': 1}
3870,fear,pantau sosialisasi wilayah krb iii laksana patroli rutin tetap semangat tetap waspada,0,{'URL': 1}
3871,love,terima kasih mau tahan sekarang walaupun rumah jarang aktif sayang roro pakai banget,0,{}
3872,sadness,sedang masalah teman sahabat saudara siapa sedang jenuh mungkin sadar kalau masing-masing punya problem sendiri jenuh puncak minta mena kabar,0,{}
3873,anger,apa alasankl lhp kerugianfp tgg jwbmo arbitrase biar ajablm fp berani arbitraseknp takut alas tunggu tahun longsor versi fp search goglemsh banyak e,5,{'USERNAME': 5}
3874,anger,grapari btc bandung tulis buka - ba-an mau ganti simcard nano sim tolak alas prepare tutup profesional,2,{'USERNAME': 2}
3875,happy,hari lahir terima kasih kak tulis selalu jadi katakata baik saat hari lahir datang this word never old,1,"{'USERNAME': 1, 'URL': 1}"
3876,sadness,iya benar kak waktu tahun skip minum obat ikut saran keluarga obat alternatif dukun makanya malah tambah parah pas balik rs jiwa obat baru tahu kalau kena skizo,1,{'USERNAME': 1}
3877,love,sayang aku kayak cinta bikin kecap bango malika sayang bukan sayang abalnya user fromyg antek-antek sayang aku jadi kaum misqueen,1,{'USERNAME': 1}
3878,anger,lah memang suka bukan paksa lebih jijik lihat dukung banteng sama owi segala cara laku muslim bully wkwk,0,{'URL': 1}
3879,fear,jadi ingat gua dulu pernah usir rumah sama emakgara gara hilang taperwer satu set kayak jenis rantang semenjak gua enggak mau dekat dekat sama taperwer mak gua ngeri tuduh,0,{}
3880,sadness,benar miris jg siapa orang akulturasi gaya faham casual kalang supporter bandung seiiringnya waktu jalan lalu timbul lah beberapa organisasi mengatasnamakan casual,0,{}
3881,love,wahai maha cinta sanding aku jiwa pilihan-mu baik - baik lebih baik - baik aku,0,{}
3882,sadness,ugmcantik ugmtampan enggak ugmjuara ugmberprestasi kan kalo fisik tuhan kalo prestasi kan usaha,1,{'USERNAME': 1}
3883,sadness,maksud lemah negara islam umum satu bangsa islam kapan wujud lihat turki erdogan nya buat cukup orang muslim lihat nya terlalu buat israel laknatullah,0,{'URL': 1}
3884,fear,mu gaes aku tadi habis pergi cuma pakai bedak lipstik doang sih nah bersihin muka nya pakai mc viva mau pixy doang te- habis pakai toner viva gapapa kan kalo enggak cuci muka pakai fw takut kmr mandi jam gin,0,{}
3885,happy,hei remajabangkitlah dunia bukan cintaharga diri atau ketenarantapi bagaimana berkaryaberinovasidan bangun negara,0,{}
3886,love,yaudah apartemen sekarang sayang ucap senyum amber jalan genggam tangan kasih lobby kamu tunggu sini sayang aku ambil mobil dulu ucap lepas genggam tangan kasih,1,{'USERNAME': 1}
3887,love,knapa bagus al quran bukan dar baca tafsir kadang sebab ayat sebut turun bawa arti atas tafsir,0,{'URL': 1}
3888,love,maghrib aku shalat dulu biasa ku sebut nama doa ku kali aku lebih bersungguh-sungguh minta mohon kepada-nya sembuh sehat bahagia aku sayang kamu,1,{'USERNAME': 1}
3889,happy,iyaaa paling demen kalo bahasa aku kau aku kamu btw rekomendasi ff nct bagus tak kalo complete klopun kalo updatenya cepat wkwk,0,{}
3890,sadness,razan al-najjar tugas medis palestina tahun gugur medan juang turut duka cita sedalam-dalamnya,0,{'URL': 1}
3891,happy,parah kan wonhee kan cantik banget,2,{'USERNAME': 2}
3892,fear,eug takut kalo rasa mau tani te- jauh te- sindir te- ku tak enak malas ngampus macam-macam akibat,0,{}
3893,sadness,hari ketemu ganti nomor whatsapp enggak save nomor gue baru bikin gue galau skrng muka imutnya nampakin mula tadi senyum ajak ngobrol ku te- buang muka padahal rindu,0,{}
3894,happy,muka gue memang enggak indah at least gue jalan tempat indah munduk bal indonesia,0,{'URL': 1}
3895,fear,khawatir sih takut jadi anehaneh sama aku tetap kekeh enggak mau hubung dulu,0,{}
3896,love,semua entah semua bias gua bikin gua kadang lupa kalo gua butir debu tuh benarbenar bikin gua jadi spesial makanya gua sayang banget sama,1,{'USERNAME': 1}
3897,anger,halo akhir kemarin tuker carls jr ps itu tolak dulu awal token toko masuk kali promo kalo siap semua carls jr jangan jual dulu publik,3,{'USERNAME': 3}
3898,sadness,terlalu banyak moment citra postingan ig nih pengin hapus posting yaudah deh biar sekarang usaha jadi,0,{}
3899,love,hahaha bodo deehhh penting video se frame sama danielsayang banget dong sama,1,{'USERNAME': 1}
3900,happy,syukur pacar kamu cerita kamu arti sayang sama kamu bikin pacar kamu nyaman mungkin sama kamu cara kamu sendiri jangan cemburu buta,1,{'USERNAME': 1}
3901,happy,terima kasih suam ngeluangin waktu nya buat jalan jarang ketemu tetap jaga sehat sayang,0,{}
3902,anger,gue suka bilang sebentar siapa awat te- kan kolab sama advice dr kalo klien paham sih langsung iya maaf soal nanya kalo kmpret mah langsung komplen rasa teluh orang sumpah,0,{}
3903,fear,anjir kalo pasuk daerah rumah motor belakang langsung ngebut gabrani lihat spion cepat jadi sangat kencang i could fly my heart is about explode bcz degdegan,0,{}
3904,fear,aku takut acc suspend atuh lah jangan kek acc pernah suspend kalo suspend masuk kategori suspend permanen,0,{}
3905,love,cinta alas senyum pagi,0,{}
3906,fear,duh kalau lihat af suka degan takut teriak tangkaptangkap gitu hatihati bicara,4,{'USERNAME': 4}
3907,happy,salah satu padhilah shalat duha mudah oleh rizki tak percaya laku kalo percaya te- laku kamu benar benar percaya,0,{}
3908,sadness,aku macam wondering kalau someone rebel putus cinta stres etc kan mostly ubah sadly ubah mostly ubah dark side,0,{}
3909,happy,terima kasih datang sparing footballl hari indramayu regency,0,{'URL': 1}
3910,sadness,sayang sekali niat baik terwujut lanjut jadi lebih baik bahkan balik ketidakmampuan beda u- kontestasi politik usai u- kesejahtetaan warga jadi tanggungja,1,{'USERNAME': 1}
3911,fear,ku takut bandingngin satu laincz ku tau bagaimana sifat masingmasing orang sna kalau jadi jangan salah ku kalau tak bawa pergi,0,{}
3912,anger,enggak sih ego lu kurang dikit gue enggak kalo begini te- minimal kerja kelar aja habis lu slamanya enggak mau ketemu gue gapapa,0,{}
3913,sadness,semua tak sama tak pernah sama waktu te- putar pernah sama tlah jadi nikmat detik ada lebih harga waktu tuhan ikan,0,{}
3914,happy,perlu khawatir rasa bosan bila laku jalan jauh pulau bal indah alam manja pandang tengah jalan,0,{}
3915,happy,cium bau tanah kering habis siram air ujan definisi bahagia sendiri alhamdulillah hujan meski cuma sebentar hari,0,{}
3916,sadness,menang pundak kamu aku pilu sungguh,0,{}
3917,anger,prof koruptor sama bunuh generasi anak cucu perlahan prof tuju koruptor kelas kakap hukum mati miskin kan,0,{'URL': 1}
3918,fear,tengah baca thread seram tetiba nampak benda hitam gerak dekat tepi kepala deh lah thread cerita deh dekat bayang hitam cuak wehhh tengok belah nasib baik sarung bantal je gerak,0,{}
3919,sadness,teman minta gue rekomen buat masuk kantor gue bagaimana kagak siang kagak malam wa-an mulu kalah gue fangirl emak bagaimana mau rekomen kerja kapan orang begini,0,{}
3920,love,istri nya aku cantik banget tuhan pesek dikit hidung kamu sayang,1,{'USERNAME': 1}
3921,happy,giat kantor pusat tepat rencana tanggal pulang arti tiket pulang gratis,0,{'URL': 1}
3922,anger,efek pintu tol slip arah semanggi tutup macet parah sini pak polisi bukan atur malah jaga jalur busway,3,"{'USERNAME': 3, 'URL': 1}"
3923,sadness,dulu waktu jadi timses jokowi anies bangga sekarang gilir dukung oposisi perintah hujat,0,{'URL': 1}
3924,fear,pengin banget icip icip dikit soal pasar modal berani efek ilmu banyak kali takut malah jatohnya jadi donasi bukan investasi hahaha,1,{'USERNAME': 1}
3925,happy,wkwkw kalo tanya aku sih tak jawab santai keluar komentarpertanyaan begini dunia lebih indah,0,{}
3926,sadness,enggak dong mesti bijak beliau orangorang hebat tokoh tustas u- butuh ekonomi sayang jadi orang-orang besar kelas gusdur bung karno beliau sedang uji sejarah catat,0,{'URL': 1}
3927,love,aku ingat malah kemarin siapa ajar aku rap lagu gatausih gapapa aku tetap sayang kok bri hehe,0,{}
3928,fear,diri takut contoh tonton film horor balik gaberani sendiri wc enggak kalo enggak ditemenin te- suka parno sendiri hm sungguh tak sanggup,0,{}
3929,anger,kalo jujur gua kadang rasa sebel sama org tau kok kalo memang cinta banget sama w enggak usah segitunya sungguh bnrbnr enggak mau kalah banget sumpah,0,{}
3930,fear,hari nasib cash back rp - pending mohon informasi nya,1,"{'USERNAME': 1, 'URL': 1}"
3931,fear,kayak enggak makin harga segitu omgw yakin range jt an cuma enggak lebih habis lihat reviewnya gadgetindan minat makin sedikitlagian game mobile enggak banyak bagus hitung jariorg normal mending beli ps build,1,{'USERNAME': 1}
3932,fear,ngeri banget banyak orang jahat dunia moga mbavan gede enggak jadi kayak jahat te- enggak punya empati mudah-mudahan jelek mbavan mentok annoying jangan jadi jahat amin,0,{}
3933,sadness,kabar duka datang ranah mode internasional desainer kondang kata spade tewas gantung diri guna scarf,0,{'URL': 1}
3934,love,wahai rosulullah kau ajar hidup saling asih ku tanam hati ku amal sejak dini engkau nabi bawa cinta kau bimbing tuju cinta,0,{}
3935,happy,hari kabar sih bapak tautau malem telpon cuman buat ecek tidur apa obrol ketawa jam te- pamit tidur padahal tadi nomor gue block te- gue unblock garagara enggak tega,0,{}
3936,fear,seram sendiri dulu mama ku semangat nyuruh behelan pas kasih tau dokter mama langsung enggak mau lagi-- takut efek,2,{'USERNAME': 2}
3937,love,terimakasih ibu ajar bagi cinta kasih orang pandang banding semua jalan baik iring doa balas semua tangis pipi,0,{}
3938,happy,hari riang gembira aku mulai cuci celana jeansku cuci lama minggu gera sekali bilas kamu mau kan maz terima aku apa ada  ,0,{}
3939,love,apa cinta cinta ali baring tidur ganti rasulullah saw kasur nabi padahal tahu kelompok orang kumpul bunuh rasulullah saw tahu mungkin tewas kasur sama,0,{}
3940,fear,gue pernah baca review film nya yaa pokok bareng sama review film nya dewi persik wkwkwk seram anjir gue baca enggak mau nonton aku cupu,0,{'URL': 1}
3941,love,akhir foto mesra jokowi memang sederhana baik hati pak jokowi dukung gempaliterasi generasijaguar tur sumatra sambut bakahuni,0,{}
3942,fear,guys aku deg degan parah takut enggak ambil sks smt tinggal matkul mau keluar aku enggak yakin soal rasa zonk banget dosen sama uasnya biar enggak takut bagaimana pikir te- enggak enak,0,{}
3943,anger,lihat postingannya simba via baru kok netijennya jahat ih bilang lebai lah via cedih woi cewek baik kalo dm nga mah marah lah,0,{}
3944,love,wajar enggak kalo cowok menang gara-gara tahan kangen soal nya enggak sama sekali ketemu hehe lebay enggak sih enggak dong arti sayang tahan kangen menang jarang sih gue ketemu kayak wkwk,0,{'URL': 1}
3945,anger,jawab sama no hpbillingnpwp daftar bagaimana mungkin daftar wong daftar kantor bpjstk menara jamsostek kok pakai tokopedia pakai tokopedia kena biaya admin,1,{'USERNAME': 1}
3946,sadness,tempat sampah made jerman oke kok positif thnkng indonesia bikin bus tongtong ganti scania demen kan penting enggak korupsi ajasih,0,{}
3947,fear,kemaren bagi nilai uts takut benar gue enggak imbangin pas uas kampus gue rem,0,{}
3948,happy,akhir foto portrait wajah ba-an pas motret-motret tugu ketemu sama bang ekoprayogo ahai tugu yogyakarta indonesia,0,{}
3949,anger,enggak pernah bikin status galau ig sekali bikin banyak kepoooo sotoyyy langsung jadi bahan gosip sok pangnyaho nya weh sebel efeklgdatengtamu,0,{}
3950,sadness,doi lihat tadi mau bersihin sama doi tidak-enak kali sama,0,{}
3951,happy,orangpresiden jkwini memang amanah buat kerja iniandai nyawa sendiri mintak ibu pertiwi bangsa majusejahtera adil beliu berikansalam buat sodara dipapua,1,{'USERNAME': 1}
3952,happy,with the girlfriend maaf bang dipinjem dulu sih eneng i need my long overdue dose of lexyness,0,{}
3953,love,diri orang anak perempuan kecil papa biasa ajar putri kecil naik sepeda papa anggap mu papa lepas roda bantu sepeda mu kemudian mama bilang jangan dulu jangan lepas dulu roda bantu,0,{}
3954,happy,but what makes me liking blink sok much gara gara muka beda beda gampang hapal most of them are lulus idola cilik,1,{'USERNAME': 1}
3955,happy,bagaimana mungkin buah pondok pesantren hidup aman nyaman tengah masyarakat mayoritas duduk anut agama hindu semua dorong sinergi alami agama toleransi demokrasi indonesia kata,0,{}
3956,happy,aku coba dengar album te- jatuh cinta dong sama album identify habis aku mulai lah tonton jamanjaman debut-ssi nya naaah bulan ajar dikit comeback just right,0,{}
3957,love,nama sayang mau disakitin kayak bagaimana tetap maafin,0,{}
3958,sadness,peng aku stalk akun twitternya juned memori sama benarbenar kayak otomatically re-play my brain kangen kalian kangen isi kangen ketawa ketiwi kantin te- nongkrong hums delima hums masingmasing anggota buat mak,2,{'USERNAME': 2}
3959,love,jeno ganteng banget aku pesona,0,{}
3960,fear,sebel kalo anxiety tuh tbtb sakit perut mual panik takut rasa sendiri sedih padahal gue hadepin bukan apa apa selalu anxiety duluan sih capek lho,0,{}
3961,anger,pak gubernur sini depan selalu macet sore pak evaluasi,3,"{'USERNAME': 3, 'URL': 1}"
3962,love,selamat malam sayang jangan lupa ingat lupa mantan gimana jangan lupa nafas sebut nama jangan lupa minum air putih me-rasa sekal uras tenaga selamat malam,0,{}
3963,sadness,katak tempurung percaya tinggi hegemoni ilmu sains teknologi solusi pragmatis apolitis agam masalah indonesia suatu bentuk dogma sila google scientism sila google arogansi alumni itb eh,0,{}
3964,anger,yallah yaallah gue mau scrolling ig ngelag kea buka pakai internet explorer deh ah kok gue akhir banyak rasa ketidakstabilan sistem ig yah ntut omong apa gue,0,{}
3965,love,moga makin dorong niat semai cinta rumah rumah allah hantar diri bahagia hakiki dekat allah subhanahu wa taala,0,{'URL': 1}
3966,happy,acuh orang komentar team t team penuh member bakal beri sinar depan buat jeikeitei kuat tangguh penuh warna percaya kelak team t kembang sama sama support antar anggota team kompak,1,{'USERNAME': 1}
3967,love,nyata bukan satu menit lalu sejak hari lalu gue jatuh cinta sama lu salah sapa coba,0,{'Satu menit kemudian': 1}
3968,love,enggak deskripsi lah pokok bagai kasih sayang ibu anak-anaknya padahal gue punya anak nikah si pacar gada pokok sayang anak-anakku semua,0,{}
3969,sadness,tiga tv series kelar tonton bas buku baca puluh folder film tonton flash disk jangan lupa tumpu baju bersih terika yan,0,{}
3970,love,o good morning - kassy enggak mau tau pokok enak parah aku cinta kassy semua lagu kassy enak enak guys ayo dengar,0,{'URL': 1}
3971,fear,cara jawab curhatan orang depresi bagaimana aku takut omong aku salah aku enggak tau musti bagaimana kalo aku diam kira enggak asih solusi apa apa aku benarbenar gmarahti jawab apa cuma kasihan tekan banget,0,{}
3972,fear,bacabaca vaksin akun kok seram kali yaa ayuka vaksin te- sesuai jadwal padahal kalo kandung vaksin seram jabar akun kok was was jg tega kali orangorang belakang,0,{'URL': 1}
3973,fear,wah enggak ikut hari belakang sibuk layan umat hindu bagus hindu agama enggak usah bawa politik umat pribadi main politik,0,{'URL': 1}
3974,happy,tapiii pokok tetap jadi abang baik walaupun dingin jutek dalem hati sayang banget tuh sama gue pokok inti hbddddd sama brooo,0,{}
3975,sadness,national monument monas bejarak sekian ratus meter lihat hari kantor sentuh dinding pagar pernah,0,{}
3976,love,selamat ulang tahun istri moga sehat panjang umur selalu makin beri sabar selalu tulus rawat dua anak love lu,0,{}
3977,love,bukan cuma sering obrol nge-receh bareng buat riddle main tatap ngerjain pr kelas bareng tuker pikir gua tau sisi gelap its feels lyk i found the other side of him self beda gua kenal dulu,0,{}
3978,happy,enggak sabar tunggu helat solo sedang siap terima datang lebih kelompok gamelan luar negeri gelar igf ada - agustus,0,{}
3979,anger,jadi nomor hangus pakai disetting kartu baru min maap nah min kekeh tanya,1,{'USERNAME': 1}
3980,fear,nyeberang lewat pelican crossing dekat up ngeri motor mobil susah kalah,0,{}
3981,love,cinta aneh makin kamu usaha hapus hati makin sering muncul pikir,0,{}
3982,sadness,masalah mau masuk partai nista agama hak pilih sayang kan sbaik nya usah bawa bawa nama allah bawa bawa nama penting pribadi,0,{}
3983,love,romantis bikin gemash degdegann kkk pokok bikin senyum bikin aku pengin kiss attack cowok romantis bakal laku buat patnernya aiguuuu favorit banget lakilaki,0,{}
3984,happy,lantun dawai indah diri isi gegap gempita orkestra hidup ikan nada merdu pagelaran hidup ceria moga sehat selalu isi indah alun nada ntarkan lagu sukses panggung bahagia hidup selamat milad om barakallahu fii umriik,1,{'USERNAME': 1}
3985,love,sayang insan sayang satu bahagia hormat insan sayang lebih makna tiada kalau sayang tiada hormat,0,{}
3986,happy,apa allah ikan baik apa minta sesuai allah kasih jangan sedih lapang dada ikhlas hati,0,{}
3987,fear,jadi aku punya ganglion tang dekat banget urat nadi awal aku kira tulang geser eh pas cari tau digugel tumor ganglion aku jadi takut pernah kayak begini ga mau tanya dong,0,{'AskMF': 1}
3988,sadness,kabbekasi benah tata kelola jalan raya daerah nota bene kecil celaka merenggunt nyawa tetangga kan hari jadi jalan -ak proyek -ak jalan,1,"{'USERNAME': 1, 'URL': 1}"
3989,happy,misi mas numpang ngamen kau buat rasa indah jatuh cinta indah cinta kau jadi milik makasih kalo enggak punya receh pakai cinta gapapa mas,1,"{'USERNAME': 1, 'URL': 1}"
3990,love,nyata kau alas aku rela begadang hingga rehat larut malam meski mata mulai proses bentuk lingkar hitam sama sekali tak peduli mungkin rindu terlalu kau memang hobby tidur jengkel aku sayang,0,{}
3991,anger,laku cermin laku pasang kalo sebal siap punya pasang sebal temanteman ku sih apa,0,{}
3992,sadness,mudik kali bawa lumayan banyak banyak baju dulu beli cirebon bawa pulang sekarang enggak muat badan lol,0,{}
3993,sadness,kebutuan jelang hari lebaran makin desak apa segala beli harga sembako pakean semua nya serba ganti bandrolharga moga beri sabar hati jangan buru hawa napsu setan tak tanggung jawab,0,{}
3994,sadness,siang tadi rasa bodoh pengin buah cafe mana tempat sehari-hari gue lewatin kalo mau pulang sore pengin museum macan ira mah jauh lempar kolor kantor kostan pacar hahaha ku rasa dodonk,0,{}
3995,love,cinta datang rencana cinta datang pernah waktu tempat cinta sejati semua jadi sengaja satu detak jantung satu irama hasil moment penuh arti,0,{'URL': 1}
3996,anger,sistem ppdb pilih sekolah pilih benar dki jabar pilih seragam seluruh propinsi jalur prestasi bukti daftar dinas didik barkot piagam bila bohong langsung blok,1,{'USERNAME': 1}
3997,fear,parnoan aku gede halu halu takut sitin gitu bayang bayang tadi beraniin kemarin mandi ada gue halang bayang sih rem bunyi gue asli lemes merinding banget padahal bukan aneh aneh n lngsng ngibrit,0,{}
3998,love,tahu kamu papa rasa gagal buat anak senyum kamu wisuda orang sarjana papa orang pertama diri beri tepuk tangan untuk,0,{}
3999,anger,zon jangan lihat baju sajasekali-sekali pegang burungnyaliar jinak,8,{'USERNAME': 8}
4000,love,kuat cinta tak pernah rapuh hapus ruang waktu percaya setia pada sayang,0,{}
4001,happy,morningside - fazerdaze lagulagunya enaq dengar pas halodo alias summer jam pagi sepeda enak dengar pas mood bagus bikin semangats gue suka lucky girl little uneasy misread jennifer sama bedroom talks,0,{'URL': 1}
4002,anger,malam kok sinyal koneksi internya jelek sekali notif sih mifi warna merah te- adapakah,2,{'USERNAME': 2}
