created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Feb 12 14:49:15 +0000 2024;1757054263782727738;"@zy_zy_its_me Yg dikritik itu pemerintah sebagai penyelenggara pemilu, kok 02 kepanasan ? Panik ya ? Takut kalah ya ? Takut dipenjara ya ? . https://t.co/eSiNV97mvu";0;0;0;2;in;1663683191763525632;1757016299228828030;Presiden_Swasta;https://twitter.com/Presiden_Swasta/status/1757054263782727738
Mon Feb 12 14:48:41 +0000 2024;1757054121566523718;"Wakil Presiden RI Ma'ruf Amin menilai film dokumenter 'Dirty Vote' yang mengungkap dugaan kecurangan Pemilu 2024 merupakan bagian dari dinamika politik aspirasi masyarakat. Dengan demikian, aspirasi itu menurutnya perlu didengar dan direspons dengan baik.  #dindanews #marufamin https://t.co/IOOzZVAKAs";0;0;0;0;in;1630082867182321664;1757054121566523718;NewsDinda;https://twitter.com/NewsDinda/status/1757054121566523718
Mon Feb 12 14:44:13 +0000 2024;1757052998227042362;"Jangan tutup mata sama apa yg udah dikasih sama presiden karna pemilu, karna arahan dari aiqnevsoomqhrk, atau karna baca berita2 gk bertanggung jawab";0;0;0;0;in;555821689;1757052995982987671;just_audi_aja;https://twitter.com/just_audi_aja/status/1757052998227042362
Mon Feb 12 14:43:35 +0000 2024;1757052837157339460;"Bapak ini masih Kampanye di masa tenang pemilu, mungkin karena merasa dia bekas presiden, https://t.co/wINLMGIjQs";0;0;0;1;in;530920037;1757052837157339460;kri_tik_us;https://twitter.com/kri_tik_us/status/1757052837157339460
Mon Feb 12 14:42:28 +0000 2024;1757052554322796905;"pemilu sama valentine sama sama tanggal 14. jd bingung mau nyoblos kamu apa presiden";0;3;0;1;in;1645815702010593286;1757052554322796905;rapintheskyyy;https://twitter.com/rapintheskyyy/status/1757052554322796905
Mon Feb 12 14:37:44 +0000 2024;1757051366529528218;"Jujurly di Pemilu sebelumnya gue gak begitu mikir siapapun yg jadi presiden kek yaudah gitu karna gue mikirnya gakan ada pengaruh yg signifikan ke kehidupan gue (meskipun pemikiran itu sedikit salah 😃) Tpi sekarang beneran se-khawatir itu takut yg terpilih org yg gak tepat.";1;0;0;0;in;896684700;1757051366529528218;mostlywonuu;https://twitter.com/mostlywonuu/status/1757051366529528218
Mon Feb 12 14:35:26 +0000 2024;1757050785144435109;"@DedynurPalakka @ojantigakali nih artinya bang.. Psl 278 ayat (2) UU Pemilu menyebutkan bahwa "Selama masa tenang sebagaimana dimaksud dalam'Pasal 276 UU Pemilu, pelaksana, peserta, dan/atau tim kampanye Pemilu Presiden dan wakil Presiden... (lanjutannya google aja bang)";0;0;0;0;in;115893829;1756702501695631846;Guswanas;https://twitter.com/Guswanas/status/1757050785144435109
Mon Feb 12 14:28:56 +0000 2024;1757049148405387287;"@RomitsuT Pak @aniesbaswedan memang jauh dr kata sempurna sbg makhluk Tuhan tapi cara dia memanusiakan manusia itu luar biasa.. kita bayangkan jika Pak anies ditakdirkan jd presiden kaum rakyat kecil tidak hanya diperhatikan saat tahun pemilu sj, tapi setiap waktu akan diperhatikan..";0;1;35;359;in;1607305971407425536;1757046692132835741;Djambronk_Anyar;https://twitter.com/Djambronk_Anyar/status/1757049148405387287
Mon Feb 12 14:28:44 +0000 2024;1757049100657414255;"@VIVAcoid Eayah... bewaslu. Pengawas yg tidak awas sekaligus pengwas yg pengecut. Yg ganggu pemilu itu pelanggaran etik mk, kpu dan presiden yg tidak netral dan "kampanye" ugal2an melibatkan menteri menterinya";0;0;0;0;in;1565707365735088128;1756873800766140774;andemha67;https://twitter.com/andemha67/status/1757049100657414255
Mon Feb 12 14:26:07 +0000 2024;1757048441383895185;"@DedynurPalakka @jokowi Gw sih blm nonton filem y tapi klw toh konten y masalah pemilu gk elok juga dikait2kan dg rekam jejak Jokowi sbg presiden mmg dia punya etos kerja yg baik tapi manuver politik dan kekisruhan yg terjadi adalah murni tanggung jawab dia sbg seorang politikus yg patut dipertanyakan!!";0;0;0;0;in;1604434777687601152;1757038020837183705;SifrojiA;https://twitter.com/SifrojiA/status/1757048441383895185
Mon Feb 12 14:22:08 +0000 2024;1757047439629127723;"@Mdy_Asmara1701 gua sering nontonin pak RG ini, beliau udah gemes dari pemilu periode2 lalu, masyarakat sangat dungu melihat keadaan negara, memilih presiden yang bukan kapasitasnya dipilih mengurus negara sebesar ini.";0;2;1;9;in;1568252851796996097;1756880038383988808;_niermala1990;https://twitter.com/_niermala1990/status/1757047439629127723
Mon Feb 12 14:21:51 +0000 2024;1757047366514053348;"@jhinseluck @e100ss Udah jadi radio Pemkot bahkan salah satu partai bukan. Iklan pemilu yang ada cuma dari salah satu calon presiden yang partainya itu yang identik sama Surabaya";0;0;0;1;in;218887410;1756990440937775293;andrsdwang;https://twitter.com/andrsdwang/status/1757047366514053348
Mon Feb 12 14:20:26 +0000 2024;1757047013253005460;"@janjijokowiii2 @topanmicromart @narkosun aneh banget ga si bansos pemilu lebih banyak dari pada pas pandemi covid?, aneh banget ga si masa presiden turun langsung bagi bansos? aneh banget ga si? aneh banget loh 😭";0;0;0;0;in;1476941803462926337;1756820137184022784;Kucingmanizt;https://twitter.com/Kucingmanizt/status/1757047013253005460
Mon Feb 12 14:18:28 +0000 2024;1757046517012283832;"Maaf teh ilka jadi sainganmu, Rayyan presiden pemilu satu putaran!";0;0;0;0;in;4705303568;1757046517012283832;atharazkai;https://twitter.com/atharazkai/status/1757046517012283832
Mon Feb 12 14:17:19 +0000 2024;1757046226380636441;"Hanya Pilih Calon Presiden di Pemilu 2024, Begini Pengakuan Pj Gubenur Banten Al Muktabar https://t.co/GLM33GaG7s";0;0;0;0;in;775598663024259072;1757046226380636441;KabarBanten72;https://twitter.com/KabarBanten72/status/1757046226380636441
Mon Feb 12 14:17:09 +0000 2024;1757046185242906737;"@TahtaGvrl Bejir gak ikutin berita politik pemilu kemaren kah, yg acara doa bersama biar jd presiden sokap coba wkwkwk";0;1;0;0;in;1052926842284298240;1757045067746095536;koviiyay;https://twitter.com/koviiyay/status/1757046185242906737
Mon Feb 12 14:16:43 +0000 2024;1757046077310799970;"Wakil Presiden KH Ma’ruf Amin menyarankan supaya pemerintah untuk memperhatikan dengan baik kritik yang disampaikan melalui film Dirty Vote mengenai kecurangan Pemilu 2024.  #OrdeBaruBangkit #DirtyVote @cakiminNOW @aniesbaswedan #TempoHeadliner https://t.co/gg1jsriOcz";0;0;0;0;in;105859650;1757046077310799970;h4disupriyanto;https://twitter.com/h4disupriyanto/status/1757046077310799970
Mon Feb 12 14:15:58 +0000 2024;1757045888218976270;"#TemanPemilih, Ayo Datang ke Tempat Pemungutan Suara pada hari Rabu, 14 Februari 2024. Gunakan Hak Pilih Anda. Jangan lupa bawa KTP elektronikmu ya.. Pada Pemilu Tahun 2024 kita memilih Presiden &amp  Wakil Presiden, DPR RI, DPD RI, DPRD Provinsi &amp  DPRD Kabupaten/Kota. #KPUMelayani https://t.co/wk4Tj6HCXe";0;0;0;0;in;767657420680114176;1757045888218976270;kpu_malang;https://twitter.com/kpu_malang/status/1757045888218976270
Mon Feb 12 14:15:00 +0000 2024;1757045642772304207;"Wakil presiden RI ke-10 dan 12, Jusuf Kalla menyebut film dokumenter, Dirty Vote yang disutradarai Dhandy Dwi Laksono hanya menangkap 25 persen dugaan kecurangan selama proses Pemilu dan Pilpres 2024.  #Pemilu2024 #FilmDirtyVote #JusufKalla";5;21;24;27;in;1664572693180747777;1757045642772304207;faktacom_;https://twitter.com/faktacom_/status/1757045642772304207
Mon Feb 12 14:13:51 +0000 2024;1757045356121235804;"@fajarnugros Sebenernya ada PKS via Pak @MardaniAliSera yang kritis saat penyusunan UU Pemilu. Terkait Pilkada 2022 &amp  2023 yang ditarik ke 2024.   Efeknya kepala daerah kosong dan ditunjuk presiden.  https://t.co/6sM7xbX0rI";1;2;19;101;in;267655183;1756953306600280418;enjang_as;https://twitter.com/enjang_as/status/1757045356121235804
Mon Feb 12 14:11:37 +0000 2024;1757044793870623007;"Temenku orang Filipina bilangnya ga suka sama capres cawapresnya waktu pemilu. Mereka ga punya pilihan lain buat milih krn capresnya yg menang pas 2 putaran sama2 kotor 😅 trs skrg presiden &amp  wapresnya lg ga akur. Sama2 anak mantan presiden yg busuk jg katanya wkwkwk";0;0;0;0;in;2211746730;1757044793870623007;real_damage18;https://twitter.com/real_damage18/status/1757044793870623007
Mon Feb 12 14:11:32 +0000 2024;1757044770851999804;"Film Dirty Vote itu sejatinya mengkritisi para wasit pemilu, khususnya ketdk netralan Presiden. Knp bukan Presiden atau Jubirnya yg mengklarifikasi? Knp bukan KPU atau Bawaslu? Kenapa justeru Tim paslon no 2?  Tujuan film u/ kredibilitas pilpres. Apakah paslon 2 tdk suka?";15;54;886;2266;in;380347823;1757044770851999804;ShamsiAli2;https://twitter.com/ShamsiAli2/status/1757044770851999804
Mon Feb 12 14:06:44 +0000 2024;1757043564650041357;"Presiden berpihak, Pemilu aman? 👀  Pernyataan Jokowi bahwa presiden boleh berkampanye menuai kontroversi. Tapi katanya ini lazim di negara lain, benarkah?  Bagaimana menurut Konfrens?🤫  Yuk pikirin bareng di Podcast Bebas Aktif ft. @rayestu   https://t.co/DTX64phyCn";2;1;5;11;in;1063449149419470851;1757043564650041357;kontekstualcom;https://twitter.com/kontekstualcom/status/1757043564650041357
Mon Feb 12 14:06:29 +0000 2024;1757043502133989392;"5 WARNA KERTAS SUARA PEMILU SERENTAK 14 PEBRUARI 2024.                                                        1. 🩶 Abu Abu : Presiden  2. 💛 Kuning : DPR RI.   3.  ❤️ Merah : DPD RI,  4. 💙 Biru : DPRD Provinsi,      5.  💚 Hijau : DPRD Kabupaten/Kotamadya https://t.co/kNSc3y2GRf";0;0;0;0;in;1559902620466434051;1757043502133989392;BangAchox;https://twitter.com/BangAchox/status/1757043502133989392
Mon Feb 12 14:04:24 +0000 2024;1757042977799860733;"Jgn bikin trauma ya lelow PEMILU 2024 YG JD PRESIDEN BOKAP GUA AJA LAH ANJIR";0;0;0;0;in;1064768974477348864;1757042977799860733;creamilloo;https://twitter.com/creamilloo/status/1757042977799860733
Mon Feb 12 14:04:06 +0000 2024;1757042902520545332;"Para pelajar Indonesia turun ke jalan untuk menyampaikan protes atas tuduhan campur tangan Jokowi yang dianggap mendukung putranya, Gibran, yang menjadi calon wakil presiden Prabowo dalam pemilu tahun ini  https://t.co/3oMbbYysXI";0;1;2;2;in;1212728426571788294;1757042902520545332;beritastenggara;https://twitter.com/beritastenggara/status/1757042902520545332
Mon Feb 12 14:04:06 +0000 2024;1757042901606187273;"Catatan Koalisi LSM: Presiden Jokowi 11 Kali Lakukan Pelanggaran Pemilu 2024  Klik untuk baca: https://t.co/9nQn8squCx";0;0;0;0;in;240551313;1757042901606187273;nurhidayatsardi;https://twitter.com/nurhidayatsardi/status/1757042901606187273
Mon Feb 12 14:03:35 +0000 2024;1757042769166757891;"Wakil Presiden Ma'ruf Amin akan menggunakan hak pilihnya pada Pemilu 2024 di TPS sesuai domisilinya, yakni Cimanggis, Depok. https://t.co/45Fl9HqBmz";0;0;0;0;in;1291246080269545472;1757042769166757891;ngopibareng_id;https://twitter.com/ngopibareng_id/status/1757042769166757891
Mon Feb 12 14:03:18 +0000 2024;1757042701604962334;"presiden ikut kampanye, bansos lebih gede pas pemilu drpd covid KOK GA LO TANYAIN SIH ANJING??? yg bener aje???";0;0;0;1;in;1049274350107410438;1757042701604962334;hayaadilah;https://twitter.com/hayaadilah/status/1757042701604962334
Mon Feb 12 13:59:54 +0000 2024;1757041842280075747;"@Clustercool_ @duubiiduubiidam Klo genap menang, kemungkinan kita gabakal bisa pemilu lagi di periode selanjutnya. Karena pasti yg menang keturunannya presiden semua";0;0;0;0;in;1091252570792767493;1757032707559924005;ecstaticfairy;https://twitter.com/ecstaticfairy/status/1757041842280075747
Mon Feb 12 13:59:15 +0000 2024;1757041678299586792;"@denismalhotra Td gk sengaja denger di tv terus nyoba nyari. Bayangin aja nih, amit-amit. Pak Prab jd presiden blm lama setelah itu ada hal lain yg terjadi dan si Gibran yg gantiin. Karna semua hal udah di bawah kuasa dinasti dia bakal ikut pemilu 2 kali lagi dan menang. Ya Allah semoga kaga 🙂 https://t.co/7ZVWPNycxv";0;0;1;9;in;1653991924016222208;1756933335920808265;nananaitsnala;https://twitter.com/nananaitsnala/status/1757041678299586792
Mon Feb 12 13:58:16 +0000 2024;1757041432886743422;"kertas #suratsuara adalah perlengkapan #pemungutansuara yang digunakan oleh #pemilih untuk memberikan #suara pada pemilu #presiden dan #wakilpresiden yang disediakan #kpu penyelenggara pemilu yang menyediakan perlengkapan penyelenggaraan #pemilu perlengkapan pemungutan suara";0;0;0;0;in;131680725;1757041432886743422;adityanugraha82;https://twitter.com/adityanugraha82/status/1757041432886743422
Mon Feb 12 13:57:27 +0000 2024;1757041227294482510;"@tempodotco Emang mau buat film dokumenter pemilu harus netral? Presiden san aparat negara noh harus netral..";0;0;0;0;in;1400880930680496129;1757028088817631326;Diki874;https://twitter.com/Diki874/status/1757041227294482510
Mon Feb 12 13:55:56 +0000 2024;1757040844367110534;"@MardaniAliSera Ini jelas Intervensi Presiden @jokowi terhadap pemilu 2024.";0;0;1;0;in;1249973860675358720;1757015371633287529;DataPrint9;https://twitter.com/DataPrint9/status/1757040844367110534
Mon Feb 12 13:55:56 +0000 2024;1757040843918324062;"Presiden Finlandia yang baru, Alexander Stubb, mengeluh bahwa setelah memenangkan pemilu, ia menerima “ribuan ucapan selamat dari seluruh dunia”, tetapi tidak satu pun dari Rusia.  “Saya menerima ribuan pesan dan tidak sempat membacanya, tetapi saya tidak melihat satu pesan pun… https://t.co/Wfb7rz67lw";0;0;2;7;in;215099720;1757040843918324062;bdleonanda;https://twitter.com/bdleonanda/status/1757040843918324062
Mon Feb 12 13:55:18 +0000 2024;1757040685444980979;"@SaifuddinSay @AirSemc @masparmin @tvOneNews @kikysaputrii Alhamdulillah ga ngaruh, karena ane bukan simpatisan fanatik ke salah satu paslon, yg gw khawatirin kalo udh beres pemilu, kalian ngasih nafkah keluarga pake apa, atau ngarep BLT diterusin sm presiden yg baru, awokawok";0;1;0;0;in;73791413;1756519466723324290;agayouth;https://twitter.com/agayouth/status/1757040685444980979
Mon Feb 12 13:52:39 +0000 2024;1757040021180387533;"@Fahrihamzah Jadi TNI aja dipecat kok, masih aja maksa jadi Presiden... 3 x kalah pemilu jadi bukti Prabowo tidak pantas jadi Pemimpin";0;0;0;0;in;1043715293665615873;1756847933847466174;mulstiyawan;https://twitter.com/mulstiyawan/status/1757040021180387533
Mon Feb 12 13:52:36 +0000 2024;1757040005158244631;"@lampu_patromaks @dioakbarr @skrrrah__ @radienscaw @PartaiSocmed Megawati anak presiden tapi tetep kalah waktu pemilu dulu 🤭,";0;0;0;0;in;1695068204719026177;1756681033326703010;safrifajri;https://twitter.com/safrifajri/status/1757040005158244631
Mon Feb 12 13:50:59 +0000 2024;1757039598151336103;"@tvOneNews perasaan wilyah ini aku dah liat 2x deh di pemilu tahun 2019 juga masih pake gerobak,  infrastruktur nya gimana? ganti presiden masih aja ga bagus2 jalannya";0;0;0;1;in;1727722503022551040;1757031613077332230;kenn979877;https://twitter.com/kenn979877/status/1757039598151336103
Mon Feb 12 13:50:55 +0000 2024;1757039581852213509;"@zainul_munas @DirtyVote Bansos untuk pemilu, Presiden Maju keras...";0;0;0;0;in;1496737344354803714;1757011700396765457;Joelbireuen1;https://twitter.com/Joelbireuen1/status/1757039581852213509
Mon Feb 12 13:50:00 +0000 2024;1757039351236579510;"Film tersebut memaparkan soal dugaan potensi kecurangan dalam proses Pemilu dan pemilihan presiden 2024.  https://t.co/uhqRQWVmY3";0;0;0;2;in;68930552;1757039351236579510;mediaindonesia;https://twitter.com/mediaindonesia/status/1757039351236579510
Mon Feb 12 13:48:35 +0000 2024;1757038994129613173;"Kadang-kadang ada 1-2 akun yang reply cuitan saya &amp  mention soal dukungan saya terhadap transformasi kesehatan (di era Presiden Jokowi - terlepas dari proses politik seperti Pemilu- perbaikan bidang kesehatan harus diakselerasi secepat-cepatnya).  Tone-nya sih kayaknya kesal 😄…";0;4;3;11;in;1052703629528854530;1757038994129613173;dr_koko28;https://twitter.com/dr_koko28/status/1757038994129613173
Mon Feb 12 13:46:54 +0000 2024;1757038573017296979;"@geloraco Bisa ga sih ni wakil jadi presiden dulu selama pemilu?";0;0;0;0;in;1445770247496089607;1757029762231656504;hanhyojoo2020;https://twitter.com/hanhyojoo2020/status/1757038573017296979
Mon Feb 12 13:46:25 +0000 2024;1757038451344736318;"pasangan calon #presiden dan #wakilpresiden pasangan peserta #pemilu presiden dan wakil presiden yang telah memenuhi persyaratan #tempatpemungutansuara #tps tempat dilaksanakannya #pemungutansuara #pemilih adalah warga #wni yang telah genap berumur #17 #tujuhbelastahun atau lebih";0;0;0;0;in;131680725;1757038451344736318;adityanugraha82;https://twitter.com/adityanugraha82/status/1757038451344736318
Mon Feb 12 13:45:00 +0000 2024;1757038094715662685;"Pengunjung yang terhormat, Berikut kami informasikan Jam Operasional Mall khusus pada Pemilihan Umum Presiden dan Legislatif:  14 FEBRUARI 2024 11.00 - 22.00 WIB  Yuk pakai hak pilihmu dan berkunjung ke #EMPOMall untuk mendapatkan beragam promo menarik spesial Pemilu! https://t.co/1Ll7r2JDkA";0;0;0;0;in;77172189;1757038094715662685;EmporiumPluit;https://twitter.com/EmporiumPluit/status/1757038094715662685
Mon Feb 12 13:42:42 +0000 2024;1757037516237262944;"@ravenclawace @xopch Setelah ditelaah kembali ternyata pemilu atau pemilihan presiden pada hari Rabu dimulai pada tahun 2009. https://t.co/mghUWjBjd4";0;1;0;3;in;1521948285979664384;1756901643575349574;Antinow4;https://twitter.com/Antinow4/status/1757037516237262944
Mon Feb 12 13:42:10 +0000 2024;1757037381570674905;"@VIVAcoid Pemilu sudah terganggu dengan cawe2 presiden dan ketidak netralan pemerintah maupun kpu";0;0;0;0;in;1194784850735054849;1756873800766140774;hi_didin_;https://twitter.com/hi_didin_/status/1757037381570674905
Mon Feb 12 13:39:33 +0000 2024;1757036722872082526;"Presiden Joko Widodo kembali menekankan kepada seluruh masyarakat untuk memantapkan kesiapan pemilihan umum (Pemilu) 2024 Tagar: #Pemilu2024AmanDamai #SukseskanPemilu2024 #DisabilitasMemilih #Pemilu2024kondusif https://t.co/lMhlA9Fsk3";0;0;0;0;in;1358952377609408513;1757036718300316085;NabilaKeisha7;https://twitter.com/NabilaKeisha7/status/1757036722872082526
Mon Feb 12 13:39:32 +0000 2024;1757036718300316085;"Presiden Joko Widodo kembali menekankan kepada seluruh masyarakat untuk memantapkan kesiapan pemilihan umum (Pemilu) 2024 Tagar: #Pemilu2024AmanDamai #SukseskanPemilu2024 #DisabilitasMemilih #Pemilu2024kondusif https://t.co/CYvE3xmQfK";0;1;0;0;in;1358952377609408513;1757036718300316085;NabilaKeisha7;https://twitter.com/NabilaKeisha7/status/1757036718300316085
Mon Feb 12 13:39:08 +0000 2024;1757036617334952067;""Memasuki hari hari jelang Pemilu ini kita harus percayai siapapun presiden nanti yang akan terpilih. hanyalah sebuah jalan dari Allah untuk negeri kita agar menjadi lebih baik lagi karena yang menguasai alam semesta bumi   Kemenkumham Jabar R. Andika Dwi Prasetya https://t.co/gGNpte2qY8";0;1;0;0;in;1589549889515450368;1757036545855651924;lapas2btasik;https://twitter.com/lapas2btasik/status/1757036617334952067
Mon Feb 12 13:36:29 +0000 2024;1757035951640162306;"Gila, baru kali ini gue Pemilu beneran dibikin mikir karena akhirnya merasakan ketiadaan privilege sebagai minoritas. Berusaha adil dalam menilai semua calon presiden dan wakil presiden (kecuali 02, udah fix bukan mereka), dan baru kali ini ngecekin satu-satu calon legislatif.";0;0;0;0;in;140732977;1757035938407137383;v_vi_mcmxcv;https://twitter.com/v_vi_mcmxcv/status/1757035951640162306
Mon Feb 12 13:35:17 +0000 2024;1757035648395915769;"@PrabsGibs @maishajuly @Hendros02 @Alexemeru @FDonghun @fais21804461 @mas_veel @are_inismyname @florieliciouss Pendukung 02 itu dongo dongo, baru involve ke politik pas dkt dkt pemilu mangkanya goblok", susah d kasih tau. Mereka anggap pemilihan presiden kek pemilihan idol, gblok nya udah kelewat batas. Udah kek si marcos nih capres pas jadi seenak jidat.";0;0;0;0;in;1736506158687404032;1756891517518803071;dbsantosa;https://twitter.com/dbsantosa/status/1757035648395915769
Mon Feb 12 13:33:56 +0000 2024;1757035307961339905;"Chat temen   Gue : "Pemilu Presiden pilih sopo?" Temen : "Klo gue milih beda sama lu , dimusuhin ga?" Gue : "Ya ga lahhh.. Emang gue bocah..  Tapi klo lu milih 02 gue diemin 1 bulan aja"  Untungnya engga";0;0;0;1;in;793914998;1757035307961339905;HenryJusrin;https://twitter.com/HenryJusrin/status/1757035307961339905
Mon Feb 12 13:33:25 +0000 2024;1757035177765974406;"@narkosun cara damai dan tanpa ada kerusuhan ya dengan tidak memilih pasangan prabowo gibran di pemilu 14 pebruari besok, sudah pasti nanti jokowi bakalan hancur dan setelah presiden baru ada kemungkinan jokowi dan teman teman rezimnya bakalan pada nginep di balik jeruji besi";0;0;1;9;in;2989036768;1756972065872388105;zahraproduction;https://twitter.com/zahraproduction/status/1757035177765974406
Mon Feb 12 13:32:29 +0000 2024;1757034942780096833;"@muadi_ali @ajengcute16__ @bawaslu_RI Rules pemilu 2024, "Seluruh aturan harus ditaati, jika ada pelanggaran, maka akan diperingatkan, kecuali Raden Mas Gibran gapapa"  Makanya kalo masih jadi walkot itu kelarin dulu kek masa kerjanya. Keburu dikejar apa sih? Keburu Paduka ga jadi Presiden ya?";0;0;0;2;in;1662795919677616128;1756828246979891456;dinamaintwit;https://twitter.com/dinamaintwit/status/1757034942780096833
Mon Feb 12 13:28:04 +0000 2024;1757033831427870751;"Wakil Presiden (Wapres) ke-10 dan ke-12 RI, Jusuf Kalla (JK), menilai film Dirty Vote masih ringan ketimbang fakta dugaan kecurangan dalam Pemilihan Umum (Pemilu) 2024. Dia menyebut film tersebut tidak membeberkan semua kecurangan yang terjadi di lapangan.  Download #metrotvxtend… https://t.co/smgMUY1UBj";7;18;342;939;in;57261519;1757033831427870751;Metro_TV;https://twitter.com/Metro_TV/status/1757033831427870751
Mon Feb 12 13:25:59 +0000 2024;1757033308440146024;"H-2 pemilu, nyoblos yg ketiga kalinya. As first voter 10 taun lalu, jujur masih bocil aja, ngikut kata ortu🙏🏻  Yg kedua kali cuma nyoblos presiden pas masih di jogja, jujur gak terlalu ambil pusing jg mau milih siapa. Tahun ini dihujani fakta kalau ternyata politik kita…🥲";0;3;0;0;in;115636869;1757033308440146024;kikychristy;https://twitter.com/kikychristy/status/1757033308440146024
Mon Feb 12 13:24:38 +0000 2024;1757032967090876924;"@HukumDan Buat aplikasi control hasil pemilu khusus presiden sbgai pembanding situng KPU, setiap koordinator saksi di tiap desa/kelurahan wajib mengirimkan foto hasil C1 dari TPS ke aplikasi control. Yg tdk kalah penting periksa kertas suara sebelum mencoblos dan kawal sampai selesai.";0;0;0;0;in;1604337779949047808;1756646204698693692;Fabri_fabri20;https://twitter.com/Fabri_fabri20/status/1757032967090876924
Mon Feb 12 13:24:03 +0000 2024;1757032820294525161;"GEJAYAN MEMANGGIL __ Akun media sosial Aliansi Rakyat Bergerak menyerukan aksi 'Gejayan Memanggil Kembali' untuk memprotes nasib demokrasi yang semakin mundur dan dugaan kecurangan dalam proses pemilu 2024 di era pemerintahan Presiden Joko Widodo (Jokowi). https://t.co/a4nhg3Cckv";0;0;0;2;in;1724993917672894464;1757032820294525161;KingsBacot;https://twitter.com/KingsBacot/status/1757032820294525161
Mon Feb 12 13:23:35 +0000 2024;1757032703483122043;"Mulai hari Senin (12/2/2024) kita tinggal menghitung 3 hari lagi, untuk melakukan pencoblosan Presiden dan Pemilihan Anggota Legislatif secara serentak. Buat kamu yang baru pertamakali mengikuti Pemilu, simak langkahnya berikut ini.  https://t.co/7x6CjfeRZ2";0;0;0;1;in;350668803;1757032703483122043;indozonemedia;https://twitter.com/indozonemedia/status/1757032703483122043
Mon Feb 12 13:14:17 +0000 2024;1757030364470816791;"Semoga pemilu bisa terlaksana dengan jujur dan adil sehingga AMIN jadi presiden dan wakil presiden 2024-2029 #OrdeBaruBangkit  #DirtyVote   Semoga @aniesbaswedan dan  @cakimiNOW  diberi kelancaran https://t.co/DuBf7w1bir";0;0;0;0;in;1665664734157492229;1757030364470816791;budak_desa_2023;https://twitter.com/budak_desa_2023/status/1757030364470816791
Mon Feb 12 13:14:00 +0000 2024;1757030291649265851;"Kerusuhan terjadi di Senegal seusai Presiden Senegal, Macky Sall mengumumkan penundaan pemilu. Massa pun bentrok dengan aparat keamanan di jalanan kota.  https://t.co/TATpu59LZb";0;2;2;4;in;69183155;1757030291649265851;detikcom;https://twitter.com/detikcom/status/1757030291649265851
Mon Feb 12 13:09:07 +0000 2024;1757029065213772261;"@tvOneNews Siapa bilang kagak ada, terbukti sejak putusan MK yg melanggar etik dan moral, pertanyaannya apakah itu bukan curang, contoh yg lain kenapa Bansos dibagikan langsung 3 bl menjelang pemilu dan yg membagikan bukan Depsos tapi presiden langsung pertanyaanya apakah itu bukan curang";0;0;0;0;in;1104002922830946305;1756938721222627575;durimufadi;https://twitter.com/durimufadi/status/1757029065213772261
Mon Feb 12 13:08:38 +0000 2024;1757028942492618857;"Wakil presiden RI ke-10 dan 12, Jusuf Kalla menyebut film dokumenter, Dirty Vote yang disutradarai Dhandy Dwi Laksono hanya menangkap 25 persen dugaan kecurangan selama proses Pemilu dan Pilpres 2024.  https://t.co/bRS6f1jowC https://t.co/W26G3e38tx";0;2;15;26;in;1220019150585643009;1757028942492618857;WongAlasRoban;https://twitter.com/WongAlasRoban/status/1757028942492618857
Mon Feb 12 13:08:37 +0000 2024;1757028936834539901;"@bellingshm @c0mbra1n @Bull_winner Bansos pertama kali ada thn 2005, di jaman pak sby, dan dilanjutkan oleh joko, kenapa hrs berterima kasih? Karna udh ngadain pendanaan buat bansos, kalau  presiden yg terpilih lain, blm tentu ada pendanaan buat bansos, yg jd mslh itu knp pemberian nya pas mendekati pemilu, cmiiw";0;4;0;2;in;1395808470998294528;1756937746122514482;benimaru036;https://twitter.com/benimaru036/status/1757028936834539901
Mon Feb 12 13:07:58 +0000 2024;1757028774070374720;"@binus_fess PAS PEMILU DOANG? LU LIAT NOH AKSI KAMISAN DEPAN ISTANA NUNTUT PRESIDEN KELARIN MASALAH HAM";0;0;0;2;in;1204617263766069254;1757025984103297072;arii_pasma;https://twitter.com/arii_pasma/status/1757028774070374720
Mon Feb 12 13:06:41 +0000 2024;1757028451100537173;"Mau deket pemilu (h-2) Gw yakin, suara siapa yg menang bener2 krn jalur langit doa "para orang tua" 🙏🏾 gw ga nyoblos tp bener2 berharap presiden nanti junjung nilai2 yg dah ilang di pemerintahan!! Jaga kedamaian!! Mau berproses dengan kritik!! May God bless all of us di Indonesia";0;1;0;0;in;1619870521247801345;1757028451100537173;nasijagungbabat;https://twitter.com/nasijagungbabat/status/1757028451100537173
Mon Feb 12 13:04:01 +0000 2024;1757027779151855777;"Dg terbongkarnya kecurangan TSM terbusuk yg dilakukan presiden dlm #DirtyVote demi memuluskan jalan bg putranya yg nir prestasi itu  utk berkuasa, saya &amp  kebanyakan rakyat tentu bertanya2, jangan2 itu sdh dilakukan dlm 2 pemilu sblmnya. Cc @tempodotco @BEMUI_Official @bemkm_ugm https://t.co/AJ68ddVbyj";0;0;0;0;in;1676978334163689477;1757027779151855777;Jurdil625;https://twitter.com/Jurdil625/status/1757027779151855777
